condition_type,year,setting,condition_id,condition_name,claims,beneficiaries,payment_amount,denominator_beneficiaries,prevalence
primary_diagnosis_ccs,2010,outpatient,653,"Delirium, dementia, and amnestic and other cognitive disorders",1008,946,259610.0,,
primary_diagnosis_ccs,2010,outpatient,117,Other circulatory disease,835,823,256650.0,,
primary_diagnosis_ccs,2010,outpatient,202,Rheumatoid arthritis and related disease,641,612,255930.0,,
primary_diagnosis_ccs,2010,outpatient,138,Esophageal disorders,831,819,240670.0,,
primary_diagnosis_ccs,2010,outpatient,199,Chronic ulcer of skin,1042,989,233430.0,,
primary_diagnosis_ccs,2010,outpatient,229,Fracture of upper limb,548,539,231040.0,,
primary_diagnosis_ccs,2010,outpatient,109,Acute cerebrovascular disease,660,631,218630.0,,
primary_diagnosis_ccs,2010,outpatient,32,Cancer of bladder,362,350,216810.0,,
primary_diagnosis_ccs,2010,outpatient,225,Joint disorders and dislocations; trauma-related,281,279,215470.0,,
primary_diagnosis_ccs,2010,outpatient,231,Other fractures,439,436,214500.0,,
primary_diagnosis_ccs,2010,outpatient,42,Secondary malignancies,289,281,213800.0,,
primary_diagnosis_ccs,2010,outpatient,167,Nonmalignant breast conditions,1248,1222,210250.0,,
primary_diagnosis_ccs,2010,outpatient,256,Medical examination/evaluation,2491,2425,207310.0,,
primary_diagnosis_ccs,2010,outpatient,44,Neoplasms of unspecified nature or uncertain behavior,823,789,206790.0,,
primary_diagnosis_ccs,2010,outpatient,96,Heart valve disorders,698,680,204530.0,,
primary_diagnosis_ccs,2010,outpatient,113,Late effects of cerebrovascular disease,344,335,204360.0,,
primary_diagnosis_ccs,2010,outpatient,84,Headache; including migraine,909,883,203840.0,,
primary_diagnosis_ccs,2010,outpatient,206,Osteoporosis,884,866,203640.0,,
primary_diagnosis_ccs,2010,outpatient,122,Pneumonia (except that caused by tuberculosis or sexually transmitted disease),749,735,203620.0,,
primary_diagnosis_ccs,2010,outpatient,48,Thyroid disorders,2199,2124,198480.0,,
primary_diagnosis_ccs,2010,outpatient,99,Hypertension with complications and secondary hypertension,574,561,188480.0,,
primary_diagnosis_ccs,2010,outpatient,55,Fluid and electrolyte disorders,1047,1023,188110.0,,
primary_diagnosis_ccs,2010,outpatient,14,Cancer of colon,454,426,187710.0,,
primary_diagnosis_ccs,2010,outpatient,87,Retinal detachments; defects; vascular occlusion; and retinopathy,306,300,181400.0,,
primary_diagnosis_ccs,2010,outpatient,58,Other nutritional; endocrine; and metabolic disorders,1030,1004,180880.0,,
primary_diagnosis_ccs,2010,outpatient,23,Other non-epithelial cancer of skin,417,412,175390.0,,
primary_diagnosis_ccs,2010,outpatient,238,Complications of surgical procedures or medical care,504,489,172040.0,,
primary_diagnosis_ccs,2010,outpatient,164,Hyperplasia of prostate,485,483,169770.0,,
primary_diagnosis_ccs,2010,outpatient,146,Diverticulosis and diverticulitis,396,395,161910.0,,
primary_diagnosis_ccs,2010,outpatient,134,Other upper respiratory disease,717,704,158730.0,,
primary_diagnosis_ccs,2010,outpatient,197,Skin and subcutaneous tissue infections,1044,1016,154250.0,,
primary_diagnosis_ccs,2010,outpatient,126,Other upper respiratory infections,1294,1264,152910.0,,
primary_diagnosis_ccs,2010,outpatient,235,Open wounds of head; neck; and trunk,451,447,152890.0,,
primary_diagnosis_ccs,2010,outpatient,39,Leukemias,340,323,149040.0,,
primary_diagnosis_ccs,2010,outpatient,140,Gastritis and duodenitis,326,322,143710.0,,
primary_diagnosis_ccs,2010,outpatient,91,Other eye disorders,362,358,142900.0,,
primary_diagnosis_ccs,2010,outpatient,151,Other liver diseases,703,686,140020.0,,
primary_diagnosis_ccs,2010,outpatient,112,Transient cerebral ischemia,308,302,138410.0,,
primary_diagnosis_ccs,2010,outpatient,236,Open wounds of extremities,736,723,136280.0,,
primary_diagnosis_ccs,2010,outpatient,115,Aortic; peripheral; and visceral artery aneurysms,393,385,132970.0,,
primary_diagnosis_ccs,2010,outpatient,200,Other skin disorders,1091,1063,131630.0,,
primary_diagnosis_ccs,2010,outpatient,230,Fracture of lower limb,337,330,129070.0,,
primary_diagnosis_ccs,2010,outpatient,153,Gastrointestinal hemorrhage,466,461,128270.0,,
primary_diagnosis_ccs,2010,outpatient,250,Nausea and vomiting,483,479,127270.0,,
primary_diagnosis_ccs,2010,outpatient,208,Acquired foot deformities,134,131,126620.0,,
primary_diagnosis_ccs,2010,outpatient,161,Other diseases of kidney and ureters,570,564,125600.0,,
primary_diagnosis_ccs,2010,outpatient,128,Asthma,510,500,117530.0,,
primary_diagnosis_ccs,2010,outpatient,11,Cancer of head and neck,232,218,114250.0,,
primary_diagnosis_ccs,2010,outpatient,40,Multiple myeloma,323,306,113140.0,,
primary_diagnosis_ccs,2010,outpatient,144,Regional enteritis and ulcerative colitis,158,155,109880.0,,
primary_diagnosis_ccs,2010,outpatient,57,Immunity disorders,103,100,109210.0,,
primary_diagnosis_ccs,2010,outpatient,51,Other endocrine disorders,358,354,106290.0,,
primary_diagnosis_ccs,2010,outpatient,83,Epilepsy; convulsions,656,633,104050.0,,
primary_diagnosis_ccs,2010,outpatient,175,Other female genital disorders,318,316,101640.0,,
primary_diagnosis_ccs,2010,outpatient,110,Occlusion or stenosis of precerebral arteries,398,395,100050.0,,
primary_diagnosis_ccs,2010,outpatient,170,Prolapse of female genital organs,112,111,98360.0,,
primary_diagnosis_ccs,2010,outpatient,212,Other bone disease and musculoskeletal deformities,661,654,97100.0,,
primary_diagnosis_ccs,2010,outpatient,15,Cancer of rectum and anus,235,221,95180.0,,
primary_diagnosis_ccs,2010,outpatient,154,Noninfectious gastroenteritis,237,236,93230.0,,
primary_diagnosis_ccs,2010,outpatient,207,Pathological fracture,87,87,91960.0,,
primary_diagnosis_ccs,2010,outpatient,10,Immunizations and screening for infectious disease,2018,1954,91900.0,,
primary_diagnosis_ccs,2010,outpatient,121,Other diseases of veins and lymphatics,400,384,88350.0,,
primary_diagnosis_ccs,2010,outpatient,162,Other diseases of bladder and urethra,171,170,87650.0,,
primary_diagnosis_ccs,2010,outpatient,125,Acute bronchitis,594,587,86400.0,,
primary_diagnosis_ccs,2010,outpatient,62,Coagulation and hemorrhagic disorders,584,561,80670.0,,
primary_diagnosis_ccs,2010,outpatient,25,Cancer of uterus,156,144,78660.0,,
primary_diagnosis_ccs,2010,outpatient,118,Phlebitis; thrombophlebitis and thromboembolism,949,901,74810.0,,
primary_diagnosis_ccs,2010,outpatient,80,Multiple sclerosis,177,169,72100.0,,
primary_diagnosis_ccs,2010,outpatient,226,Fracture of neck of femur (hip),180,179,72090.0,,
primary_diagnosis_ccs,2010,outpatient,79,Parkinson`s disease,259,253,71510.0,,
primary_diagnosis_ccs,2010,outpatient,100,Acute myocardial infarction,116,115,70960.0,,
primary_diagnosis_ccs,2010,outpatient,27,Cancer of ovary,192,182,69130.0,,
primary_diagnosis_ccs,2010,outpatient,81,Other hereditary and degenerative nervous system conditions,246,241,69070.0,,
primary_diagnosis_ccs,2010,outpatient,17,Cancer of pancreas,149,142,66840.0,,
primary_diagnosis_ccs,2010,outpatient,97,Peri-; endo-; and myocarditis; cardiomyopathy (except that caused by tuberculosis or sexually transmitted disease),240,231,66430.0,,
primary_diagnosis_ccs,2010,outpatient,41,Cancer; other and unspecified primary,115,115,65260.0,,
primary_diagnosis_ccs,2010,outpatient,130,Pleurisy; pneumothorax; pulmonary collapse,259,256,65190.0,,
primary_diagnosis_ccs,2010,outpatient,651,Anxiety disorders,459,441,62380.0,,
primary_diagnosis_ccs,2010,outpatient,63,Diseases of white blood cells,191,188,62290.0,,
primary_diagnosis_ccs,2010,outpatient,233,Intracranial injury,118,118,61560.0,,
primary_diagnosis_ccs,2010,outpatient,157,Acute and unspecified renal failure,269,266,59220.0,,
primary_diagnosis_ccs,2010,outpatient,94,Other ear and sense organ disorders,523,512,59080.0,,
primary_diagnosis_ccs,2010,outpatient,201,Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease),182,174,58580.0,,
primary_diagnosis_ccs,2010,outpatient,152,Pancreatic disorders (not diabetes),174,168,57300.0,,
primary_diagnosis_ccs,2010,outpatient,131,Respiratory failure; insufficiency; arrest (adult),77,76,56240.0,,
primary_diagnosis_ccs,2010,outpatient,2,Septicemia (except in labor),98,97,56080.0,,
primary_diagnosis_ccs,2010,outpatient,22,Melanomas of skin,113,111,56070.0,,
primary_diagnosis_ccs,2010,outpatient,88,Glaucoma,327,319,55830.0,,
primary_diagnosis_ccs,2010,outpatient,103,Pulmonary heart disease,435,422,55520.0,,
primary_diagnosis_ccs,2010,outpatient,120,Hemorrhoids,114,112,54270.0,,
primary_diagnosis_ccs,2010,outpatient,166,Other male genital disorders,200,198,52320.0,,
primary_diagnosis_ccs,2010,outpatient,104,Other and ill-defined heart disease,219,218,51750.0,,
primary_diagnosis_ccs,2010,outpatient,173,Menopausal disorders,246,241,51540.0,,
primary_diagnosis_ccs,2010,outpatient,246,Fever of unknown origin,221,219,50040.0,,
primary_diagnosis_ccs,2010,outpatient,135,Intestinal infection,88,88,49260.0,,
primary_diagnosis_ccs,2010,outpatient,5,HIV infection,264,236,45950.0,,
primary_diagnosis_ccs,2010,outpatient,16,Cancer of liver and intrahepatic bile duct,81,79,45210.0,,
primary_diagnosis_ccs,2010,outpatient,253,Allergic reactions,401,395,43490.0,,
primary_diagnosis_ccs,2010,outpatient,85,Coma; stupor; and brain damage,98,98,42800.0,,
primary_diagnosis_ccs,2010,outpatient,33,Cancer of kidney and renal pelvis,153,147,42250.0,,
primary_diagnosis_ccs,2010,outpatient,147,Anal and rectal conditions,108,106,42220.0,,
primary_diagnosis_ccs,2010,outpatient,209,Other acquired deformities,124,123,41470.0,,
primary_diagnosis_ccs,2010,outpatient,52,Nutritional deficiencies,609,597,41310.0,,
primary_diagnosis_ccs,2010,outpatient,82,Paralysis,101,99,40600.0,,
primary_diagnosis_ccs,2010,outpatient,107,Cardiac arrest and ventricular fibrillation,89,89,40510.0,,
primary_diagnosis_ccs,2010,outpatient,119,Varicose veins of lower extremity,186,177,40190.0,,
primary_diagnosis_ccs,2010,outpatient,247,Lymphadenitis,121,121,39730.0,,
primary_diagnosis_ccs,2010,outpatient,145,Intestinal obstruction without hernia,82,82,38930.0,,
primary_diagnosis_ccs,2010,outpatient,7,Viral infection,272,267,38490.0,,
primary_diagnosis_ccs,2010,outpatient,141,Other disorders of stomach and duodenum,126,125,37770.0,,
primary_diagnosis_ccs,2010,outpatient,43,Malignant neoplasm without specification of site,74,70,36930.0,,
primary_diagnosis_ccs,2010,outpatient,12,Cancer of esophagus,87,84,36070.0,,
primary_diagnosis_ccs,2010,outpatient,660,Alcohol-related disorders,148,144,35030.0,,
primary_diagnosis_ccs,2010,outpatient,4,Mycoses,348,344,32390.0,,
primary_diagnosis_ccs,2010,outpatient,111,Other and ill-defined cerebrovascular disease,94,94,32230.0,,
primary_diagnosis_ccs,2010,outpatient,661,Substance-related disorders,132,127,31260.0,,
primary_diagnosis_ccs,2010,outpatient,198,Other inflammatory condition of skin,252,245,30850.0,,
primary_diagnosis_ccs,2010,outpatient,210,Systemic lupus erythematosus and connective tissue disorders,169,168,30690.0,,
primary_diagnosis_ccs,2010,outpatient,90,Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease),212,211,30300.0,,
primary_diagnosis_ccs,2010,outpatient,89,Blindness and vision defects,153,152,29670.0,,
primary_diagnosis_ccs,2010,outpatient,171,Menstrual disorders,107,107,29570.0,,
primary_diagnosis_ccs,2010,outpatient,6,Hepatitis,220,215,29490.0,,
primary_diagnosis_ccs,2010,outpatient,136,Disorders of teeth and jaw,205,204,26920.0,,
primary_diagnosis_ccs,2010,outpatient,54,Gout and other crystal arthropathies,274,269,26570.0,,
primary_diagnosis_ccs,2010,outpatient,242,Poisoning by other medications and drugs,126,126,26210.0,,
primary_diagnosis_ccs,2010,outpatient,116,Aortic and peripheral arterial embolism or thrombosis,50,47,25750.0,,
primary_diagnosis_ccs,2010,outpatient,36,Cancer of thyroid,84,84,25580.0,,
primary_diagnosis_ccs,2010,outpatient,26,Cancer of cervix,54,50,25260.0,,
primary_diagnosis_ccs,2010,outpatient,172,Ovarian cyst,63,63,24530.0,,
primary_diagnosis_ccs,2010,outpatient,142,Appendicitis and other appendiceal conditions,16,16,24510.0,,
primary_diagnosis_ccs,2010,outpatient,13,Cancer of stomach,68,66,24160.0,,
primary_diagnosis_ccs,2010,outpatient,8,Other infections; including parasitic,124,121,24000.0,,
primary_diagnosis_ccs,2010,outpatient,228,Skull and face fractures,47,47,23990.0,,
primary_diagnosis_ccs,2010,outpatient,217,Other congenital anomalies,86,86,23030.0,,
primary_diagnosis_ccs,2010,outpatient,21,Cancer of bone and connective tissue,68,65,21760.0,,
primary_diagnosis_ccs,2010,outpatient,35,Cancer of brain and nervous system,56,54,20880.0,,
primary_diagnosis_ccs,2010,outpatient,92,Otitis media and related conditions,158,155,20360.0,,
primary_diagnosis_ccs,2010,outpatient,28,Cancer of other female genital organs,37,37,19550.0,,
primary_diagnosis_ccs,2010,outpatient,213,Cardiac and circulatory congenital anomalies,43,43,19490.0,,
primary_diagnosis_ccs,2010,outpatient,670,Miscellaneous mental health disorders,77,77,18070.0,,
primary_diagnosis_ccs,2010,outpatient,18,Cancer of other GI organs; peritoneum,58,56,17530.0,,
primary_diagnosis_ccs,2010,outpatient,654,Developmental disorders,85,84,14960.0,,
primary_diagnosis_ccs,2010,outpatient,137,Diseases of mouth; excluding dental,81,80,14740.0,,
primary_diagnosis_ccs,2010,outpatient,168,Inflammatory diseases of female pelvic organs,103,103,14030.0,,
primary_diagnosis_ccs,2010,outpatient,165,Inflammatory conditions of male genital organs,65,65,13640.0,,
primary_diagnosis_ccs,2010,outpatient,129,Aspiration pneumonitis; food/vomitus,28,28,13280.0,,
primary_diagnosis_ccs,2010,outpatient,3,Bacterial infection; unspecified site,97,95,13100.0,,
primary_diagnosis_ccs,2010,outpatient,215,Genitourinary congenital anomalies,53,53,12520.0,,
primary_diagnosis_ccs,2010,outpatient,255,Administrative/social admission,137,136,12500.0,,
primary_diagnosis_ccs,2010,outpatient,248,Gangrene,20,19,12270.0,,
primary_diagnosis_ccs,2010,outpatient,61,Sickle cell anemia,43,42,12170.0,,
primary_diagnosis_ccs,2010,outpatient,37,Hodgkin`s disease,36,34,11430.0,,
primary_diagnosis_ccs,2010,outpatient,139,Gastroduodenal ulcer (except hemorrhage),51,51,11260.0,,
primary_diagnosis_ccs,2010,outpatient,20,Cancer; other respiratory and intrathoracic,11,10,11170.0,,
primary_diagnosis_ccs,2010,outpatient,650,Adjustment disorders,60,59,9690.0,,
primary_diagnosis_ccs,2010,outpatient,663,Screening and history of mental health and substance abuse codes,59,59,9410.0,,
primary_diagnosis_ccs,2010,outpatient,unmapped,Missing primary diagnosis,15,15,9080.0,,
primary_diagnosis_ccs,2010,outpatient,240,Burns,63,63,8570.0,,
primary_diagnosis_ccs,2010,outpatient,662,Suicide and intentional self-inflicted injury,24,24,8550.0,,
primary_diagnosis_ccs,2010,outpatient,176,Contraceptive and procreative management,28,28,8320.0,,
primary_diagnosis_ccs,2010,outpatient,64,Other hematologic conditions,74,73,8280.0,,
primary_diagnosis_ccs,2010,outpatient,241,Poisoning by psychotropic agents,17,17,7990.0,,
primary_diagnosis_ccs,2010,outpatient,123,Influenza,37,37,7610.0,,
primary_diagnosis_ccs,2010,outpatient,46,Benign neoplasm of uterus,29,29,7310.0,,
primary_diagnosis_ccs,2010,outpatient,156,Nephritis; nephrosis; renal sclerosis,36,34,6970.0,,
primary_diagnosis_ccs,2010,outpatient,181,Other complications of pregnancy,35,34,6550.0,,
primary_diagnosis_ccs,2010,outpatient,234,Crushing injury or internal injury,22,22,6170.0,,
primary_diagnosis_ccs,2010,outpatient,214,Digestive congenital anomalies,14,14,6110.0,,
primary_diagnosis_ccs,2010,outpatient,34,Cancer of other urinary organs,9,9,6100.0,,
primary_diagnosis_ccs,2010,outpatient,169,Endometriosis,2,2,5500.0,,
primary_diagnosis_ccs,2010,outpatient,243,Poisoning by nonmedicinal substances,43,43,5050.0,,
primary_diagnosis_ccs,2010,outpatient,124,Acute and chronic tonsillitis,11,11,4980.0,,
primary_diagnosis_ccs,2010,outpatient,652,"Attention-deficit, conduct, and disruptive behavior disorders",28,28,4080.0,,
primary_diagnosis_ccs,2010,outpatient,148,Peritonitis and intestinal abscess,18,17,3870.0,,
primary_diagnosis_ccs,2010,outpatient,60,Acute posthemorrhagic anemia,18,17,3780.0,,
primary_diagnosis_ccs,2010,outpatient,227,Spinal cord injury,14,14,3460.0,,
primary_diagnosis_ccs,2010,outpatient,132,Lung disease due to external agents,14,14,3330.0,,
primary_diagnosis_ccs,2010,outpatient,216,Nervous system congenital anomalies,22,22,3130.0,,
primary_diagnosis_ccs,2010,outpatient,656,"Impulse control disorders, NEC",22,19,2830.0,,
primary_diagnosis_ccs,2010,outpatient,unmapped,Invalid code format,13,13,2730.0,,
primary_diagnosis_ccs,2010,outpatient,78,Other CNS infection and poliomyelitis,7,7,2430.0,,
primary_diagnosis_ccs,2010,outpatient,655,"Disorders usually diagnosed in infancy, childhood, or adolescence",13,13,2150.0,,
primary_diagnosis_ccs,2010,outpatient,249,Shock,3,3,2100.0,,
primary_diagnosis_ccs,2010,outpatient,9,Sexually transmitted infections (not HIV or hepatitis),8,8,1820.0,,
primary_diagnosis_ccs,2010,outpatient,77,Encephalitis (except that caused by tuberculosis or sexually transmitted disease),4,4,1700.0,,
primary_diagnosis_ccs,2010,outpatient,658,Personality disorders,16,16,1600.0,,
primary_diagnosis_ccs,2010,outpatient,195,Other complications of birth; puerperium affecting management of mother,14,12,1360.0,,
primary_diagnosis_ccs,2010,outpatient,177,Spontaneous abortion,1,1,1100.0,,
primary_diagnosis_ccs,2010,outpatient,196,Other pregnancy and delivery including normal,15,15,1030.0,,
primary_diagnosis_ccs,2010,outpatient,56,Cystic fibrosis,11,11,990.0,,
primary_diagnosis_ccs,2010,outpatient,1,Tuberculosis,14,14,840.0,,
primary_diagnosis_ccs,2010,outpatient,30,Cancer of testis,5,5,800.0,,
primary_diagnosis_ccs,2010,outpatient,31,Cancer of other male genital organs,2,2,570.0,,
primary_diagnosis_ccs,2010,outpatient,76,Meningitis (except that caused by tuberculosis or sexually transmitted disease),6,6,540.0,,
primary_diagnosis_ccs,2010,outpatient,184,Early or threatened labor,6,6,540.0,,
primary_diagnosis_ccs,2010,outpatient,190,Fetal distress and abnormal forces of labor,2,2,300.0,,
primary_diagnosis_ccs,2010,outpatient,186,Diabetes or abnormal glucose tolerance complicating pregnancy; childbirth; or the puerperium,3,3,210.0,,
primary_diagnosis_ccs,2010,outpatient,191,Polyhydramnios and other problems of amniotic cavity,1,1,200.0,,
primary_diagnosis_ccs,2010,outpatient,224,Other perinatal conditions,1,1,100.0,,
primary_diagnosis_ccs,2010,outpatient,174,Female infertility,1,1,60.0,,
primary_diagnosis_ccs,2010,outpatient,182,Hemorrhage during pregnancy; abruptio placenta; placenta previa,2,2,50.0,,
primary_diagnosis_ccs,2010,outpatient,183,Hypertension complicating pregnancy; childbirth and the puerperium,1,1,30.0,,
primary_diagnosis_ccs,2010,outpatient,180,Ectopic pregnancy,1,1,10.0,,
